Side,Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Label
left,7.800727855,1.068086878,141.3493621,142.3892066,174.6975953,Squats
left,7.948585241,0.81468654,130.9789469,132.1168756,174.7996938,Squats
left,9.213109439,0.051570693,100.0079917,101.1325418,173.7553811,Squats
left,9.942959929,0.265467926,92.25842581,94.02168795,173.8752546,Squats
left,10.15948738,0.684430811,84.57446532,85.57470505,173.0661698,Squats
left,10.46129462,0.722925868,71.84023647,70.60250588,170.7333187,Squats
left,10.68026378,0.411381427,56.61393605,57.36417755,172.5527608,Squats
left,10.76068556,0.414184166,51.31634894,49.53681279,170.0149073,Squats
left,10.90220007,0.313144982,45.15910418,43.17837732,169.6671235,Squats
left,11.02932878,0.22011394,42.32110495,40.06244528,169.150882,Squats
left,10.83896235,0.473299148,37.7934074,35.84890211,169.575921,Squats
left,11.15214853,0.128926545,33.87642733,35.30842135,172.6280551,Squats
left,11.35516582,0.3572549,32.53031514,35.25250837,173.8313776,Squats
left,11.35337751,0.262582238,30.6495017,31.7530168,172.1504195,Squats
left,11.75154957,0.702751019,31.45851238,32.76729538,172.0038753,Squats
left,11.81243592,2.603152898,26.2886501,30.35471952,174.8219958,Squats
left,12.05065755,2.380567902,22.904527,28.16073659,175.8622703,Squats
left,12.2598467,2.159393213,20.21682161,27.98921912,178.6049914,Squats
left,11.87117162,2.154737505,18.70766377,25.90194979,178.1456304,Squats
left,12.14880941,1.963125755,20.46366173,27.33060827,177.7848632,Squats
left,11.78606319,1.808768539,20.48729997,26.70698811,177.5638742,Squats
left,11.47873299,1.585140079,32.08478221,32.09793323,171.6910816,Squats
left,11.49656519,0.101711271,33.32804497,33.48777914,172.0279442,Squats
left,11.8746499,0.065783786,35.41611913,35.81179255,172.4210687,Squats
left,11.64216899,0.15551451,45.81730147,49.41697014,175.8155678,Squats
left,11.42497598,0.397810124,64.2120193,69.78043824,177.9685935,Squats
left,10.27528315,0.832358503,105.4685816,109.5165268,177.2889921,Squats
left,9.114268478,1.626002992,135.6745497,139.5424902,177.6873335,Squats
left,8.629443203,2.638417862,140.4820966,142.3910814,175.7377863,Squats
left,7.873717393,2.842847835,149.1234917,150.9355923,175.8716033,Squats
left,7.802585883,3.607847383,156.2745159,157.0952146,175.1051955,Squats
left,7.074173526,3.656196103,159.1417091,158.7109751,174.0590243,Squats
left,5.8035658,3.592165317,161.938673,160.8608025,173.63007,Squats
left,6.535904584,2.701289312,161.8544711,160.5495309,173.2562669,Squats
left,7.78198878,2.992802975,159.8685463,158.6109626,172.9890282,Squats
left,8.630348922,2.815904465,160.8371377,159.3301555,172.6890589,Squats
left,9.03853923,2.485867689,162.9182933,162.3992695,173.6414381,Squats
left,9.781828646,1.285289023,163.730496,164.5266945,174.7750961,Squats
left,10.60229062,0.058176865,165.0217277,166.3266484,175.4639983,Squats
left,10.61386459,0.681343194,166.8968564,169.4574537,176.858215,Squats
left,10.6346907,4.814846255,167.7388849,170.5769276,177.3000786,Squats
left,11.16827809,4.883206034,168.6434621,172.310106,178.0742425,Squats
left,10.64648786,5.090022316,169.7334696,174.2198458,178.9658053,Squats
left,9.804326501,6.914667955,170.8737728,176.3359315,179.9528667,Squats
left,9.693722631,6.712344733,171.5714587,177.3607328,179.5313493,Squats
left,9.601052313,4.659134653,172.2191197,177.9208963,179.4190274,Squats
left,9.462565371,3.35913419,172.4414371,177.8732272,179.5434694,Squats
left,9.176659472,1.353413095,172.2672439,177.3401609,179.8893337,Squats
left,8.810399319,0.086096153,172.1749087,177.0859886,179.9372337,Squats
left,8.566109658,0.594671614,172.0999229,176.9321046,179.8290327,Squats
left,8.465606721,0.981910376,172.0223374,176.7668414,179.7315623,Squats
left,8.366919337,1.034062408,172.0317518,176.6867975,179.6456619,Squats
left,8.342222307,1.021235166,171.630689,175.6280232,179.0037552,Squats
left,8.264500708,1.038878373,171.1557522,174.4628523,178.2823663,Squats
left,8.273658981,0.960111766,170.5622438,173.5109616,177.8762016,Squats
left,8.376202089,0.32365872,169.4411063,171.3542607,176.7853052,Squats
left,8.451945864,0.251547619,168.6742088,170.0432815,176.1993677,Squats
left,8.376524437,0.37999748,167.793413,168.8130868,175.8344555,Squats
left,7.653122166,0.402014442,166.8635735,167.7344273,175.3997953,Squats
left,7.788873727,0.249362716,165.8030711,166.140604,174.7767724,Squats
left,7.584568053,0.38544362,164.4579075,164.1885316,174.1376523,Squats
left,6.449276933,1.774375258,162.6815448,162.9504947,174.3645697,Squats
left,6.225583083,2.684058948,160.7380279,160.8336132,173.9399022,Squats
left,6.194682063,3.897854383,159.8656251,159.7599563,173.8174436,Squats
left,5.820343991,3.645099737,158.0171594,157.1982437,173.3634065,Squats
left,5.912766167,3.285271146,158.3486697,157.5810368,173.2975855,Squats
left,5.978862573,3.176892632,157.4374849,156.9841851,173.4784232,Squats
left,6.045443696,3.377769213,155.929773,155.8369029,173.7256146,Squats
left,6.43997836,3.3530938,149.5054824,149.1412947,173.119374,Squats
left,6.424471193,3.03857535,145.8747313,145.9393214,173.5754488,Squats
left,7.661925625,3.472942945,144.5375051,145.4161496,174.1973274,Squats
left,8.45736772,3.214885152,137.5912337,138.8298525,174.4844732,Squats
left,8.323174016,2.400807655,130.0564924,131.6095107,174.3194136,Squats
left,8.407918744,2.762133471,123.9616363,125.9518434,174.5026875,Squats
left,8.481038427,3.14962072,103.5721804,107.1025651,175.9417012,Squats
left,9.30506443,2.226373129,70.67406713,73.90926376,175.4445039,Squats
left,10.03704414,1.697656665,69.59694413,73.29428618,175.8008285,Squats
left,10.48052907,1.979530155,45.8337086,48.80962761,175.1347012,Squats
left,10.76496887,1.122088423,43.45187799,46.39965013,175.0148119,Squats
left,10.65298954,0.513916088,39.24431034,42.25201731,175.1808186,Squats
left,10.96542555,0.801871841,33.70702796,36.99664769,175.3250946,Squats
left,11.23137408,0.528240303,33.21623787,36.09182027,174.6369176,Squats
left,11.16178895,0.709113337,25.02282059,29.61660428,176.3189708,Squats
left,11.26812464,0.632876376,21.77306019,27.05927875,176.9538642,Squats
left,12.00866976,0.16527109,21.41704367,27.65477882,177.1578536,Squats
left,11.82412107,0.345977847,21.08024305,27.5372942,177.0096384,Squats
left,11.41878357,0.186888554,16.93388242,24.61789844,178.3513015,Squats
left,11.4070445,0.130936259,16.23587613,24.22296066,178.793285,Squats
left,11.80752299,0.247432598,18.30466471,25.85834451,178.4134207,Squats
left,11.79420017,0.425197907,18.96474819,26.75039352,178.6948287,Squats
left,11.31419756,0.480133847,18.46595416,25.68092707,178.6495144,Squats
left,11.96991751,1.061479053,26.46539914,34.04655501,178.7506313,Squats
left,12.59372097,1.483666926,38.12559916,40.8136016,173.9561326,Squats
left,12.28578468,1.190946329,42.11838489,43.38273587,172.7346777,Squats
left,11.93276829,0.137511338,45.86305961,48.53037867,174.5698983,Squats
left,11.8124422,1.148728236,60.94634609,67.82974953,178.8895053,Squats
left,10.48077744,0.720367738,74.28839733,82.13167845,179.5223358,Squats
left,9.754508147,0.751728806,121.1031613,130.3829101,177.8941197,Squats
left,8.818276369,2.048003554,140.3379559,146.1033501,179.0627404,Squats
left,9.18982089,3.359527971,148.6196601,153.8833854,178.5817424,Squats
left,8.616582624,5.147209371,151.9165198,154.4859433,176.2349039,Squats
left,8.008212349,6.778812063,156.9677615,157.617618,174.5158049,Squats
left,7.636193263,5.589263402,159.3137312,158.8620965,173.7297446,Squats
left,6.742328158,3.904417702,161.0940861,160.1649925,173.442965,Squats
left,6.930219145,1.875383285,161.6310588,160.5219446,173.3125911,Squats
left,7.729410703,3.81168617,161.8828553,160.8273908,173.064128,Squats
left,9.053832613,1.362108903,162.84034,163.2718135,174.0902236,Squats
left,9.838783433,4.488877946,164.049093,165.9444555,175.4067603,Squats
left,11.01957279,2.211211633,164.9320918,167.7632776,176.461496,Squats
left,10.96929606,4.400464704,166.8488615,170.829825,177.7872894,Squats
left,11.82374221,4.114304415,167.2629593,171.1266327,177.6449817,Squats
left,11.39259566,3.267676981,168.9173864,173.858688,178.7908686,Squats
left,11.28965034,2.575308199,169.5313764,174.7557366,179.0425014,Squats
left,8.636400454,4.414991287,173.3142875,170.5368613,174.4080864,Squats
left,9.045392441,4.439365049,175.3329832,171.3884583,174.3354266,Squats
left,9.064732954,4.682061913,175.9108587,171.511196,174.4043082,Squats
left,9.26495685,4.059934817,176.2066122,171.6223649,174.4203326,Squats
left,9.607588557,3.139481762,176.3814912,171.6933481,174.3936711,Squats
left,9.473186894,2.525846401,176.2672207,171.6670823,174.4220057,Squats
left,9.18695869,2.18123451,176.1783322,171.5530953,174.353007,Squats
left,9.156265986,1.987106318,176.1370775,171.5030285,174.3311842,Squats
left,9.103723698,2.078765613,176.0756512,171.4404414,174.3131671,Squats
left,8.67240282,2.193882269,176.0154101,171.3403007,174.2581446,Squats
left,8.210318068,2.087548877,175.876674,171.2009829,174.1935032,Squats
left,7.563530854,2.016657185,175.7966563,171.1628147,174.2223747,Squats
left,7.428898837,1.583046847,175.6064891,171.1692343,174.2617603,Squats
left,7.059486109,1.201053647,175.3130424,171.1959443,174.3952106,Squats
left,6.738246632,0.904383405,174.9792347,170.9993192,174.3852521,Squats
left,6.60259953,0.980298984,174.4010603,170.4457363,174.3661698,Squats
left,6.320082437,1.05979121,173.5079533,169.5212632,174.2547252,Squats
left,5.854616907,1.38823763,172.8248074,168.852189,174.194034,Squats
left,4.201811607,2.603676365,170.4088513,166.0496543,173.4497238,Squats
left,2.609243957,3.729884567,167.6455342,162.7647457,172.4642947,Squats
left,1.637521004,4.871979095,164.7566371,159.6975433,171.6627483,Squats
left,2.131358596,5.780248139,162.7800048,156.4335926,170.1297791,Squats
left,2.639321223,6.157656402,160.8305092,153.7303801,168.9453131,Squats
left,2.422095768,6.770086205,158.1568523,149.7471419,167.2359523,Squats
left,2.30305409,7.358217371,157.3016292,148.5851251,166.5408716,Squats
left,1.385601263,7.655762372,154.0866118,144.6879191,165.2668497,Squats
left,0.519817302,6.856753287,151.8510908,141.5782227,163.8891632,Squats
left,0.622585908,8.117305923,148.5386325,138.4141779,163.700326,Squats
left,1.093110833,7.881382139,146.5982919,137.8438068,164.3539424,Squats
left,1.826680779,7.865061371,143.4695339,134.5730607,163.5436374,Squats
left,1.954745829,7.282943604,140.4601616,129.7676756,161.3969435,Squats
left,1.91212184,5.918363751,138.4395144,127.3812315,160.1588117,Squats
left,0.526584658,4.738429847,135.544578,124.9987915,159.5366252,Squats
left,0.063632164,4.269078418,133.5703816,121.9690125,157.5030759,Squats
left,1.102024864,3.803491823,131.8183213,118.1443406,155.3743177,Squats
left,0.132961302,4.909654437,130.3763881,115.2271005,153.5978478,Squats
left,1.650209975,3.096558613,128.8172106,110.976188,150.6926898,Squats
left,2.442212346,3.41929949,127.8821703,109.901683,150.3835277,Squats
left,3.42508297,4.427512567,126.7979262,111.8302435,153.2066174,Squats
left,2.750306827,4.049208173,124.1208898,106.7351918,151.0337402,Squats
left,3.876238653,2.731294847,121.1155615,104.0487385,150.1981547,Squats
left,3.551334282,4.033739791,120.273757,102.4834166,149.4101919,Squats
left,3.211163182,3.129022174,118.1420791,100.4196891,149.2183225,Squats
left,2.627429204,2.971446071,116.3225235,101.4139894,151.6749656,Squats
left,0.7467247,1.14236564,112.8542144,96.85679847,149.8778474,Squats
left,0.961473647,1.462378507,109.9758002,92.90017353,148.7522299,Squats
left,4.41569576,1.26376814,107.7337385,89.88585602,147.5950948,Squats
left,7.431652583,2.671134147,104.5978876,86.99465086,147.4279444,Squats
left,7.221961631,3.47931243,103.313152,86.92363767,148.6444906,Squats
left,8.571404112,3.335024572,100.4986493,84.44459523,148.8254449,Squats
left,9.782086748,3.719638524,98.94957774,85.5542248,151.3583434,Squats
left,8.886129145,2.382428194,97.79242213,84.51453278,151.5157165,Squats
left,10.27185413,2.864095393,97.19987826,83.79464619,151.3144575,Squats
left,9.61898708,3.437487235,94.25422327,82.61155344,152.8184209,Squats
left,9.725696624,3.281581461,94.16723713,83.32350087,153.434432,Squats
left,5.519886303,3.639623464,92.71502063,81.61633535,153.1762169,Squats
left,3.862560868,3.928487904,93.06810124,81.35332519,152.3568111,Squats
left,1.398166439,3.537235938,93.99452897,82.14190299,152.1907914,Squats
left,0.900330636,3.558040888,94.0852244,82.80864254,152.7787723,Squats
left,0.234778257,4.057174941,92.73143428,81.43886918,152.7544703,Squats
left,0.844460038,3.521828658,92.24978693,80.70985023,152.7879611,Squats
left,1.29224209,3.140626013,92.86959222,79.37518732,151.0004726,Squats
left,0.222934047,2.990404229,93.09028374,78.72806625,150.2292372,Squats
left,0.831698649,2.097910012,93.2105994,78.28279545,149.7237937,Squats
left,1.777669693,2.06364207,93.33572344,78.28658413,149.6807193,Squats
left,1.869117748,2.026495433,93.61534791,79.00087359,150.1954951,Squats
left,5.282136433,4.296776211,94.22922394,80.2017895,150.9719572,Squats
left,11.00841826,7.292841434,94.8955234,81.29230119,151.2290873,Squats
left,12.36965702,7.715214816,95.89203977,81.75972602,150.5387142,Squats
left,7.412856971,6.542543351,97.40497192,81.88559989,149.9307002,Squats
left,10.85101434,8.919396754,98.66840101,82.5614084,149.2748626,Squats
left,8.720096605,8.789463458,103.0942939,85.95934444,148.9259024,Squats
left,12.28837835,7.851517348,106.0675135,89.00584821,149.2873227,Squats
left,8.701151979,4.029326118,112.0697671,95.32764217,150.092328,Squats
left,10.88337501,3.687414146,115.3508839,100.0306166,151.4387868,Squats
left,6.647710781,1.746816731,119.8394611,104.5155635,151.5810735,Squats
left,3.401361329,0.223497531,123.9815676,108.0449358,151.3838923,Squats
left,3.433650356,0.252856517,127.5531344,112.404453,152.2723341,Squats
left,4.399793764,4.430546955,129.5176151,113.9491699,151.536485,Squats
left,2.460535123,0.0009736,133.9333357,118.1040773,152.7278083,Squats
left,2.637617747,1.429927028,135.0412399,119.391598,152.9655731,Squats
left,2.800953059,2.277929243,136.4746819,121.1555173,153.5625664,Squats
left,2.467939975,4.000924963,136.7249255,122.3869723,154.9177296,Squats
left,2.355925838,4.088939435,138.4811166,123.5064313,154.9656653,Squats
left,2.856487542,3.997437704,141.0681027,127.9510464,157.3360523,Squats
left,3.141526062,4.699125724,145.3509423,132.5895394,158.7189891,Squats
left,4.292410479,6.154248771,147.6564449,136.1791681,160.5340622,Squats
left,4.748232962,4.955339732,149.7074996,140.1061725,162.6258375,Squats
left,4.834044165,5.675431106,152.33896,143.3035472,163.9194605,Squats
left,5.074532697,4.626123708,154.8549498,147.168508,165.5337197,Squats
left,5.576791817,3.675774919,158.0022714,153.0505017,168.5435364,Squats
left,6.498993487,2.698471735,161.482814,158.1070064,170.5643202,Squats
left,7.455917535,1.378706284,163.2154656,160.3954481,171.2784078,Squats
left,7.754750399,0.818644432,165.6257454,164.2176066,172.9590529,Squats
left,7.562932162,1.274700367,167.8980783,167.3660058,174.1302368,Squats
left,7.744223544,3.544008248,169.4676607,168.6538345,174.0497521,Squats
left,8.68006978,3.006634056,171.199135,170.958267,174.3878762,Squats
left,9.317569642,1.4960967,172.9431756,173.3112919,175.3048943,Squats
left,10.63674651,1.666498653,173.755976,174.6945422,175.9535501,Squats
left,9.630704027,1.69200755,173.9149106,173.3578767,174.7169998,Squats
left,8.456016573,2.265938207,174.2786172,173.389116,174.9955581,Squats
left,10.99324494,71.57238296,174.1253211,175.9492879,177.4263626,Squats
left,11.4324213,68.85453561,173.7622069,175.9924647,177.6956089,Squats
left,10.03591979,115.3160138,173.5814844,175.8250933,177.6781649,Squats
left,7.526141002,140.2221011,173.245041,175.434668,177.6440436,Squats
left,7.640161586,139.8063172,172.8733305,175.0918385,177.6054535,Squats
left,11.96672589,78.78901962,172.7036187,174.6034416,177.5380745,Squats
left,13.78064864,99.15098651,172.690734,174.4836418,177.5360291,Squats
left,14.84544376,106.5809959,172.6247783,174.2846535,177.5263695,Squats
left,23.64906585,105.3639254,172.5080351,174.1732655,177.5443889,Squats
left,27.72160876,127.7563661,172.4232633,173.9952748,177.50457,Squats
left,30.427648,99.39072129,172.371181,173.890267,177.4790187,Squats
left,44.88891609,65.49599496,172.3489341,173.7165897,177.4396242,Squats
left,51.87641611,72.35188993,172.2314579,173.4527624,177.3744089,Squats
left,26.9419374,42.4789101,171.8113705,173.1004398,177.2843279,Squats
left,22.83767518,39.5091635,171.2153823,172.7135716,177.2328114,Squats
left,21.56408109,40.47708282,169.7521236,171.4600716,176.9312156,Squats
left,22.4475011,43.70691176,166.6953571,168.4968963,176.1981753,Squats
left,16.74142985,106.4341571,164.0986585,165.7240662,175.3575648,Squats
left,13.34624959,136.235322,161.2505158,162.1610834,174.0201803,Squats
left,11.32553402,97.90846181,158.5544049,158.3149831,172.5464335,Squats
left,10.7309179,91.23681966,155.4831897,155.0309376,171.5768716,Squats
left,8.851912048,148.5155736,151.9306385,151.2386141,170.4227136,Squats
left,2.278478595,134.4352938,148.5245798,147.2906689,169.055946,Squats
left,2.066348418,127.1446489,143.356545,142.2484633,167.9810779,Squats
left,0.339005167,125.5992278,138.7840054,136.763642,166.5333045,Squats
left,0.490247708,102.8617288,135.9049845,132.9044022,165.0257808,Squats
